Collection Name,path ,Serial No.,Product Name,End use,fabric type,Transparency,Pattern,Color,composition,gsm,collection_changed
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,541,(DUPION & TAFFETA 05)(541),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract",Beige,52% Poly. Fila. + 12% Poly. Spun + 24 Cott. Spun + 12% Visc. Spun,229,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,542,(DUPION & TAFFETA 05)(542),"Curtains,Cushions",Jacquard,Opaque,Abstract,Beige,100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,543,(DUPION & TAFFETA 05)(543),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract","Brown, Beige",100% Polyester Filament,237,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,544,(DUPION & TAFFETA 05)(544),"Curtains,Cushions",Jacquard,Opaque,Stripes,Brown,100% Polyester Filament,125,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,545,(DUPION & TAFFETA 05)(545),"Curtains,Cushions",Jacquard,Opaque,Abstract,Brown,100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,548,(DUPION & TAFFETA 05)(548),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Beige,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,549,(DUPION & TAFFETA 05)(549),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract","Brown, Beige",100% Polyester Filament,237,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,551,(DUPION & TAFFETA 05)(551),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,552,(DUPION & TAFFETA 05)(552),"Curtains,Cushions",Jacquard,Opaque,"Abstract, stripes",Brown,52% Poly. Fila. + 12% Poly. Spun + 24 Cott. Spun + 12% Visc. Spun,229,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta 5/Dupion & Taffeta ,554,(DUPION & TAFFETA 05)(554),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,555,(DUPION & TAFFETA 05)(555),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,556,(DUPION & TAFFETA 05)(556),"Curtains,Cushions",Jacquard,Opaque,Stripes,Brown,100% Polyester Filament,125,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,557,(DUPION & TAFFETA 05)(557),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,558,(DUPION & TAFFETA 05)(558),"Curtains,Cushions",Jacquard,Opaque,Stripes,Brown,100% Polyester Filament,125,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,561,(DUPION & TAFFETA 05)(561),"Curtains,Cushions",Jacquard,Opaque,Stripes,Brown,100% Polyester Filament,125,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,562,(DUPION & TAFFETA 05)(562),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,563,(DUPION & TAFFETA 05)(563),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,564,(DUPION & TAFFETA 05)(564),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,"Brown, Grey",100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,565,(DUPION & TAFFETA 05)(565),"Curtains,Cushions",Jacquard,Opaque,"Stripes, Abstract","Green, Beige",100% Polyester Filament,237,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,567,(DUPION & TAFFETA 05)(567),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Green,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,568,(DUPION & TAFFETA 05)(568),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,569,(DUPION & TAFFETA 05)(569),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Green,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,571,(DUPION & TAFFETA 05)(571),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,572,(DUPION & TAFFETA 05)(572),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,"Grey, Green",100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,574,(DUPION & TAFFETA 05)(574),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,purple,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,575,(DUPION & TAFFETA 05)(575),"Curtains,Cushions",Jacquard,Opaque,Abstract,Grey,57% Poly. Fila. + 22% Cott. Spun + 21% Linen,199,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,576,(DUPION & TAFFETA 05)(576),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,577,(DUPION & TAFFETA 05)(577),"Curtains,Cushions",Jacquard,Opaque,Stripes,Grey,100% Polyester Filament,125,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,578,(DUPION & TAFFETA 05)(578),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,579,(DUPION & TAFFETA 05)(579),"Curtains,Cushions",Jacquard,Opaque,Abstract,Grey,57% Poly. Fila. + 22% Cott. Spun + 21% Linen,199,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,580,(DUPION & TAFFETA 05)(580),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,53% Poly. Fila. + 47% Poly. Spun,283,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,581,(DUPION & TAFFETA 05)(581),"Curtains,Cushions",Jacquard,Opaque,Abstract,Grey,57% Poly. Fila. + 22% Cott. Spun + 21% Linen,199,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,583,(DUPION & TAFFETA 05)(583),"Curtains,Cushions",Jacquard,Opaque,Abstract,Grey,100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,584,(DUPION & TAFFETA 05)(584),"Curtains,Cushions",Jacquard,Opaque,Abstract,black,57% Poly. Fila. + 22% Cott. Spun + 21% Linen,199,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,586,(DUPION & TAFFETA 05)(586),"Curtains,Cushions",Jacquard,Opaque,Abstract,"Black, Brown",100% Polyester Filament,206,dupiontaffeta
DUPION & TAFFETA 05,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,587,(DUPION & TAFFETA 05)(587),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,blue,100% Polyester Filament,124,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,301,(DUPION & TAFFETA 3)(301),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,302,(DUPION & TAFFETA 3)(302),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,303,(DUPION & TAFFETA 3)(303),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Yellow,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,304,(DUPION & TAFFETA 3)(304),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,orange,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,305,(DUPION & TAFFETA 3)(305),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Red,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,306,(DUPION & TAFFETA 3)(306),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,308,(DUPION & TAFFETA 3)(308),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Green,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,311,(DUPION & TAFFETA 3)(311),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Green,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,312,(DUPION & TAFFETA 3)(312),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Blue,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,314,(DUPION & TAFFETA 3)(314),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Blue,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,315,(DUPION & TAFFETA 3)(315),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Blue,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,316,(DUPION & TAFFETA 3)(316),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester,174,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,317,(DUPION & TAFFETA 3)(317),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,"67% cotton, 33% polyester",216,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,318,(DUPION & TAFFETA 3)(318),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,320,(DUPION & TAFFETA 3)(320),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,321,(DUPION & TAFFETA 3)(321),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Grey,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,322,(DUPION & TAFFETA 3)(322),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Beige,100% Polyester,174,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,323,(DUPION & TAFFETA 3)(323),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Beige,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,324,(DUPION & TAFFETA 3)(324),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Beige,"67% cotton, 33% polyester",216,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,325,(DUPION & TAFFETA 3)(325),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Beige,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,327,(DUPION & TAFFETA 3)(327),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,328,(DUPION & TAFFETA 3)(328),"Curtains,Cushions",Jacquard,Opaque,Stripes,Beige,100% Polyester,273,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,329,(DUPION & TAFFETA 3)(329),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,beige,100% Polyester,308,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,331,(DUPION & TAFFETA 3)(331),"Curtains,Cushions",Jacquard,Opaque,Stripes,Beige,100% Polyester,273,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,332,(DUPION & TAFFETA 3)(332),"Curtains,Cushions",Jacquard,Opaque,Stripes,Brown,100% Polyester,273,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,334,(DUPION & TAFFETA 3)(334),"Curtains,Cushions",Jacquard,Opaque,Plains and Textures,Brown,100% Polyester,250,dupiontaffeta
DUPION & TAFFETA 3,/content/drive/MyDrive/Scan JD shadecards/Dupion & Taffeta/Dupion & Taffeta,335,(DUPION & TAFFETA 3)(335),"Curtains,Cushions",Jacquard,Opaque,Stripes,Grey,100% Polyester,273,dupiontaffeta
